time,force,position,velocity
25.03,0.800623260628285,0.40294291719403325,-0.12877292285565528
25.04,0.800623260628285,0.09911161830651216,0.23022540951726764
25.05,0.800623260628285,0.5488791079814315,-0.4144724395814281
25.060000000000002,0.800623260628285,0.45822954039920005,0.002904727208098909
25.07,0.800623260628285,0.5159372689716804,-0.14839071141562585
25.080000000000002,0.800623260628285,0.5083207256150417,0.04128278910864076
25.09,0.800623260628285,0.2955577715806563,0.2300501489105829
25.1,0.800623260628285,0.7232447226096076,-0.028817598459675547
25.11,0.800623260628285,0.39139807267212917,-0.4911866370926571
25.12,0.800623260628285,0.8507238423049386,-0.045501428767834785
25.13,0.800623260628285,0.6711242336038338,-0.2042986385646379
25.14,0.800623260628285,0.7279198533738078,-0.2030147605759672
25.150000000000002,0.800623260628285,0.81225074836519,0.059181869128199394
25.16,0.800623260628285,0.18766424930869652,-0.0217458608565006
25.17,0.800623260628285,0.6181292321684058,-0.17011064676766235
25.18,0.800623260628285,0.4806568542460746,-0.38492332829305986
25.19,0.800623260628285,0.4403873617211095,-0.16199232108288408
25.2,0.800623260628285,0.41308789276901614,-0.1767065803132652
25.21,0.800623260628285,0.7609127328490344,-0.002406259980001449
25.22,0.800623260628285,0.9005088314948563,-0.03377266363217226
25.23,0.800623260628285,0.3483848234231778,-0.4438332268487237
25.240000000000002,0.800623260628285,0.21081315388119104,-0.46091786276992236
25.25,0.800623260628285,0.7853660736965874,0.07031116176677113
25.26,0.800623260628285,0.4469337116934451,-0.11097586328457527
25.27,0.800623260628285,0.4656301791932222,-0.04076762057139025
25.28,0.800623260628285,0.15681795286579697,-0.3500239396888808
25.29,0.800623260628285,0.5983344989551389,0.24235771012013163
25.3,0.800623260628285,0.3794142857090794,-0.263766782351163
25.310000000000002,0.800623260628285,0.6340192524622019,0.04029008779283613
25.32,0.800623260628285,0.4952073846720303,0.2891262730092222
25.330000000000002,0.800623260628285,0.7550271698450683,0.11092434439738053
25.34,0.800623260628285,0.3974607161327658,-0.23149119467098994
25.35,0.800623260628285,0.650537028749167,-0.1435788219470211
25.36,0.800623260628285,0.20786722750220038,-0.3617280263238605
25.37,0.800623260628285,0.47680854791377575,0.0012812545243488377
25.38,0.800623260628285,0.806282301258043,-0.18144285957023007
25.39,0.800623260628285,0.358070644749782,0.20013910020887654
25.400000000000002,0.800623260628285,0.5245176702321704,0.10390649368617981
25.41,0.800623260628285,0.5362291658552236,-0.24958275287496248
25.42,0.800623260628285,0.5497565354566922,-0.257434603375745
25.43,0.800623260628285,0.38179115939491615,-0.18207437665910092
25.44,0.800623260628285,0.6732334876829151,-0.07518896387773033
25.45,0.800623260628285,0.6589841202865291,0.3817371544281534
25.46,0.800623260628285,0.3726279591041797,-0.2080235852036193
25.47,0.800623260628285,0.2312408657003272,-0.020594428731542033
25.48,0.800623260628285,0.3766585853159463,-0.2207620418902569
25.490000000000002,0.800623260628285,0.24190951269278413,-0.4344693036237859
25.5,0.800623260628285,0.5462657260238384,0.033101500149707086
25.51,0.800623260628285,0.40746184905721416,0.19747470904282552
25.52,0.800623260628285,0.717069418112718,0.052000626936855046
25.53,0.800623260628285,0.49682984664197594,-0.08753090034741368
25.54,0.800623260628285,0.788729490117817,0.06941270658407031
25.55,0.800623260628285,0.37269595820291473,0.0668567914854157
25.560000000000002,0.800623260628285,0.5364084118930349,-0.17943211323797092
25.57,0.800623260628285,0.7597542781035949,0.08553056144295755
25.580000000000002,0.800623260628285,0.6668420604573978,-0.23939705885483867
25.59,0.800623260628285,0.2338472920630809,0.03452674217902499
25.6,0.800623260628285,0.6318718105284212,-0.13122426520594085
25.61,0.800623260628285,0.7018759782306676,-0.48167662310052306
25.62,0.800623260628285,0.186521407172908,-0.2434850689178797
25.63,0.800623260628285,0.3691083747511862,-0.3202650495346043
25.64,0.800623260628285,0.5382124301528791,0.2073330660857351
25.650000000000002,0.800623260628285,0.3770325201024225,-0.10224130018396765
25.66,0.800623260628285,0.4673799335152456,-0.15933984564119427
25.67,0.800623260628285,0.9205007690510003,-0.09228059271201317
25.68,0.800623260628285,0.36188227194613376,0.15181114858408418
25.69,0.800623260628285,0.5233496651155906,-0.2678821742821704
25.7,0.800623260628285,0.4444087659016858,-0.16580933671498835
25.71,0.800623260628285,0.2035750699526326,-0.08503298408019674
25.72,0.800623260628285,0.4384294753876269,-0.39220278418947985
25.73,0.800623260628285,0.4621600456286932,0.023780505305330102
25.740000000000002,0.800623260628285,0.6353728667647097,-0.18323164651899554
25.75,0.800623260628285,0.20720131055658547,0.06559693855458512
25.76,0.800623260628285,0.43273622382469357,0.014284000888672002
25.77,0.800623260628285,0.47790722034654837,-0.16120575182463015
25.78,0.800623260628285,0.37625469543509077,-0.09532319306082654
25.79,0.800623260628285,0.0673455330913057,0.2434794533104045
25.8,0.800623260628285,0.43820994797981117,-0.21044282253311636
25.810000000000002,0.800623260628285,0.7070112409799667,-0.22578348022029837
25.82,0.800623260628285,0.4413939565281734,-0.13530279452996402
25.830000000000002,0.800623260628285,0.3574592986987892,0.07042638590601949
25.84,0.800623260628285,0.0888178641053522,-0.34684632736877447
25.85,0.800623260628285,0.32008816302780296,0.016779434294048004
25.86,0.800623260628285,0.32002133351883644,-0.3508657943068316
