time,input_force,position,velocity
5.15,-3.5921605787211988,12.591157628952729,-4.639371810453845
5.16,-3.55272499622955,12.544763910848191,-4.688482946147912
5.17,-3.6402229403013817,12.497879081386712,-4.738253496007252
5.18,-3.3838621256182932,12.450496546426638,-4.78524224168619
5.19,-3.9880045644675755,12.402644124009777,-4.838060174819504
5.2,-3.531537450964235,12.354263522261583,-4.886085687140118
5.21,-3.5011568754399987,12.305402665390181,-4.933590568721191
5.22,-3.7446717022096334,12.25606675970297,-4.983314114652265
5.23,-3.280266332659908,12.206233618556446,-5.028170626211639
5.24,-3.6676419412936117,12.155951912294329,-5.07668908629616
5.25,-3.386265062434983,12.105185021431367,-5.122171918029357
5.26,-2.883058110877825,12.053963302251073,-5.162407439385925
5.2700000000000005,-3.762014717566679,12.002339227857215,-5.211229494567629
5.28,-3.469523876577045,11.950226932911539,-5.256901338052694
5.29,-3.521305623102688,11.897657919531012,-5.302872594804413
5.3,-3.560207331354912,11.844629193582968,-5.349012802470012
5.3100000000000005,-3.287763376648563,11.791139065558268,-5.392207162617489
5.32,-3.2185477746099465,11.737216993932092,-5.434494400588162
5.33,-3.2854859657153677,11.68287204992621,-5.477237458231709
5.34,-3.5844814120658817,11.628099675343893,-5.522754922806641
5.3500000000000005,-2.9530439798951518,11.572872126115827,-5.561734674649264
5.36,-3.7938622332440133,11.517254779369335,-5.6089147045473124
5.37,-3.646339409382494,11.461165632323862,-5.654390321438508
5.38,-3.40586773869756,11.404621729109477,-5.697235354286535
5.39,-3.421934811746505,11.347649375566611,-5.740020857476503
5.4,-3.3422047796998853,11.290249166991845,-5.781788151880943
5.41,-3.1237867765605944,11.232431285473035,-5.8211520476008305
5.42,-3.4637837794487547,11.174219764997027,-5.863701867847262
5.43,-3.417067703533039,11.115582746318553,-5.905561729742969
5.44,-3.558716806120485,11.056527129021124,-5.948616158972453
5.45,-3.322147891883507,10.9970409674314,-5.989079151751899
5.46,-3.503509297705703,10.93715017591388,-6.0311356287844395
5.47,-3.5036249997889035,10.876838819626036,-6.072968340062196
5.48,-3.3311169649828796,10.816109136225414,-6.112850766501121
5.49,-3.2330706112218537,10.754980628560403,-6.151531563969538
5.5,-3.8816761069727486,10.693465312920708,-6.196479457386462
5.51,-3.3678991117032875,10.631500518346844,-6.23605418048587
5.5200000000000005,-3.494095460373481,10.569139976541985,-6.276668000675084
5.53,-3.2505314091056916,10.506373296535234,-6.314619924717537
5.54,-3.4900793168528756,10.443227097288059,-6.354746914667342
5.55,-3.1798443100055134,10.379679628141385,-6.391544944675306
5.5600000000000005,-3.575337400734781,10.315764178694632,-6.432078815577248
5.57,-3.8861207781631513,10.25144339053886,-6.475491354677326
5.58,-3.22973618850364,10.186688476992087,-6.512102874956747
5.59,-3.6087637890870674,10.12156744824252,-6.55228363261421
5.6000000000000005,-3.7561051839866786,10.056044611916377,-6.593707110269026
5.61,-3.436844112909187,9.990107540813687,-6.631703372846278
5.62,-3.487890529844007,9.923790507085224,-6.66998323479423
5.63,-3.275433801488972,9.857090674737282,-6.705910195736304
